2021-01-01 09:00:00,120.12
2021-01-01 09:00:30,120.71
2021-01-01 09:01:00,120.44
2021-01-01 09:01:30,120.58
2021-01-01 09:02:00,120.47
2021-01-01 09:02:30,120.38
2021-01-01 09:03:00,120.24
2021-01-01 09:03:30,120.14
2021-01-01 09:04:00,120.14
2021-01-01 09:04:30,120.43
2021-01-01 09:05:00,120.74
2021-01-01 09:05:30,120.68
2021-01-01 09:06:00,120.75
2021-01-01 09:06:30,120.46
2021-01-01 09:07:00,120.36
2021-01-01 09:07:30,120.3
2021-01-01 09:08:00,120.33
2021-01-01 09:08:30,119.9
2021-01-01 09:09:00,119.75
2021-01-01 09:09:30,119.69
2021-01-01 09:10:00,119.72
2021-01-01 09:10:30,119.39
2021-01-01 09:11:00,119.3
2021-01-01 09:11:30,119.37
2021-01-01 09:12:00,119.42
2021-01-01 09:12:30,119.39
2021-01-01 09:13:00,119.83
2021-01-01 09:13:30,119.47
2021-01-01 09:14:00,119.54
2021-01-01 09:14:30,119.48
2021-01-01 09:15:00,120.49
2021-01-01 09:15:30,120.32
2021-01-01 09:16:00,120.52
2021-01-01 09:16:30,121.25
2021-01-01 09:17:00,121.48
2021-01-01 09:17:30,121.97
2021-01-01 09:18:00,122.0
2021-01-01 09:18:30,122.6
2021-01-01 09:19:00,122.6
2021-01-01 09:19:30,122.64
2021-01-01 09:20:00,122.57
2021-01-01 09:20:30,122.33
2021-01-01 09:21:00,122.3
2021-01-01 09:21:30,122.61
2021-01-01 09:22:00,122.67
2021-01-01 09:22:30,122.37
2021-01-01 09:23:00,122.43
2021-01-01 09:23:30,121.85
2021-01-01 09:24:00,121.8
2021-01-01 09:24:30,122.14
2021-01-01 09:25:00,122.39
2021-01-01 09:25:30,122.39
2021-01-01 09:26:00,122.67
2021-01-01 09:26:30,122.82
2021-01-01 09:27:00,122.21
2021-01-01 09:27:30,122.21
2021-01-01 09:28:00,122.29
2021-01-01 09:28:30,122.5
2021-01-01 09:29:00,122.54
2021-01-01 09:29:30,122.61
2021-01-01 09:30:00,122.58
2021-01-01 09:30:30,122.38
2021-01-01 09:31:00,122.93
2021-01-01 09:31:30,122.99
2021-01-01 09:32:00,123.14
2021-01-01 09:32:30,123.37
2021-01-01 09:33:00,123.81
2021-01-01 09:33:30,124.08
2021-01-01 09:34:00,124.31
2021-01-01 09:34:30,124.32
2021-01-01 09:35:00,125.04
2021-01-01 09:35:30,123.98
2021-01-01 09:36:00,124.29
2021-01-01 09:36:30,124.56
2021-01-01 09:37:00,124.33
2021-01-01 09:37:30,124.3
2021-01-01 09:38:00,124.15
2021-01-01 09:38:30,124.12
2021-01-01 09:39:00,123.56
2021-01-01 09:39:30,123.83
2021-01-01 09:40:00,123.78
2021-01-01 09:40:30,123.99
2021-01-01 09:41:00,124.1
2021-01-01 09:41:30,124.02
2021-01-01 09:42:00,124.24
2021-01-01 09:42:30,124.51
2021-01-01 09:43:00,124.56
2021-01-01 09:43:30,124.14
2021-01-01 09:44:00,124.25
2021-01-01 09:44:30,124.46
2021-01-01 09:45:00,124.7
2021-01-01 09:45:30,125.08
2021-01-01 09:46:00,125.0
2021-01-01 09:46:30,124.87
2021-01-01 09:47:00,124.35
2021-01-01 09:47:30,124.57
2021-01-01 09:48:00,124.55
2021-01-01 09:48:30,124.61
2021-01-01 09:49:00,124.2
2021-01-01 09:49:30,123.67
2021-01-01 09:50:00,123.67
2021-01-01 09:50:30,124.03
2021-01-01 09:51:00,123.44
2021-01-01 09:51:30,123.77
2021-01-01 09:52:00,123.86
2021-01-01 09:52:30,123.51
2021-01-01 09:53:00,122.93
2021-01-01 09:53:30,122.63
2021-01-01 09:54:00,122.75
2021-01-01 09:54:30,122.31
2021-01-01 09:55:00,122.6
2021-01-01 09:55:30,122.47
2021-01-01 09:56:00,122.57
2021-01-01 09:56:30,122.65
2021-01-01 09:57:00,122.49
2021-01-01 09:57:30,122.51
2021-01-01 09:58:00,122.87
2021-01-01 09:58:30,122.64
2021-01-01 09:59:00,122.77
2021-01-01 09:59:30,122.91
2021-01-01 10:00:00,122.92
2021-01-01 10:00:30,123.14
2021-01-01 10:01:00,123.58
2021-01-01 10:01:30,123.52
2021-01-01 10:02:00,123.9
2021-01-01 10:02:30,123.53
2021-01-01 10:03:00,124.03
2021-01-01 10:03:30,124.5
2021-01-01 10:04:00,124.59
2021-01-01 10:04:30,124.87
2021-01-01 10:05:00,124.78
2021-01-01 10:05:30,125.07
2021-01-01 10:06:00,125.39
2021-01-01 10:06:30,125.28
2021-01-01 10:07:00,124.48
2021-01-01 10:07:30,124.1
2021-01-01 10:08:00,124.21
2021-01-01 10:08:30,124.11
2021-01-01 10:09:00,123.97
2021-01-01 10:09:30,124.07
2021-01-01 10:10:00,123.86
2021-01-01 10:10:30,123.44
2021-01-01 10:11:00,123.41
2021-01-01 10:11:30,123.37
2021-01-01 10:12:00,123.3
2021-01-01 10:12:30,123.34
2021-01-01 10:13:00,123.19
2021-01-01 10:13:30,122.85
2021-01-01 10:14:00,122.77
2021-01-01 10:14:30,122.94
2021-01-01 10:15:00,123.22
2021-01-01 10:15:30,123.31
2021-01-01 10:16:00,123.07
2021-01-01 10:16:30,123.08
2021-01-01 10:17:00,123.0
2021-01-01 10:17:30,122.96
2021-01-01 10:18:00,123.1
2021-01-01 10:18:30,123.43
2021-01-01 10:19:00,122.9
2021-01-01 10:19:30,123.18
2021-01-01 10:20:00,123.24
2021-01-01 10:20:30,123.31
2021-01-01 10:21:00,122.39
2021-01-01 10:21:30,122.33
2021-01-01 10:22:00,122.24
2021-01-01 10:22:30,122.2
2021-01-01 10:23:00,121.96
2021-01-01 10:23:30,121.95
2021-01-01 10:24:00,121.96
2021-01-01 10:24:30,121.82
2021-01-01 10:25:00,121.77
2021-01-01 10:25:30,122.67
2021-01-01 10:26:00,122.8
2021-01-01 10:26:30,122.76
2021-01-01 10:27:00,123.09
2021-01-01 10:27:30,123.18
2021-01-01 10:28:00,123.27
2021-01-01 10:28:30,123.22
2021-01-01 10:29:00,123.28
2021-01-01 10:29:30,123.36
2021-01-01 10:30:00,123.5
2021-01-01 10:30:30,123.44
2021-01-01 10:31:00,123.98
2021-01-01 10:31:30,124.05
2021-01-01 10:32:00,124.19
2021-01-01 10:32:30,124.24
2021-01-01 10:33:00,124.03
2021-01-01 10:33:30,124.11
2021-01-01 10:34:00,124.07
2021-01-01 10:34:30,123.83
2021-01-01 10:35:00,123.28
2021-01-01 10:35:30,123.12
2021-01-01 10:36:00,123.1
2021-01-01 10:36:30,123.02
2021-01-01 10:37:00,123.19
2021-01-01 10:37:30,123.06
2021-01-01 10:38:00,123.22
2021-01-01 10:38:30,123.34
2021-01-01 10:39:00,123.21
2021-01-01 10:39:30,123.35
2021-01-01 10:40:00,123.34
2021-01-01 10:40:30,123.34
2021-01-01 10:41:00,123.75
2021-01-01 10:41:30,123.9
2021-01-01 10:42:00,124.09
2021-01-01 10:42:30,123.75
2021-01-01 10:43:00,123.64
2021-01-01 10:43:30,123.68
2021-01-01 10:44:00,123.79
2021-01-01 10:44:30,123.65
2021-01-01 10:45:00,123.44
2021-01-01 10:45:30,123.05
2021-01-01 10:46:00,123.06
2021-01-01 10:46:30,123.18
2021-01-01 10:47:00,122.62
2021-01-01 10:47:30,122.9
2021-01-01 10:48:00,122.71
2021-01-01 10:48:30,122.8
2021-01-01 10:49:00,123.24
2021-01-01 10:49:30,123.35
2021-01-01 10:50:00,123.46
2021-01-01 10:50:30,123.46
2021-01-01 10:51:00,122.72
2021-01-01 10:51:30,122.41
2021-01-01 10:52:00,122.57
2021-01-01 10:52:30,122.8
2021-01-01 10:53:00,122.88
2021-01-01 10:53:30,123.38
2021-01-01 10:54:00,123.59
2021-01-01 10:54:30,123.57
2021-01-01 10:55:00,123.09
2021-01-01 10:55:30,123.01
2021-01-01 10:56:00,123.33
2021-01-01 10:56:30,123.36
2021-01-01 10:57:00,123.38
2021-01-01 10:57:30,123.52
2021-01-01 10:58:00,123.75
2021-01-01 10:58:30,123.92
2021-01-01 10:59:00,124.42
2021-01-01 10:59:30,124.45
2021-01-01 11:00:00,124.47
2021-01-01 11:00:30,124.3
2021-01-01 11:01:00,123.93
2021-01-01 11:01:30,124.03
2021-01-01 11:02:00,124.18
2021-01-01 11:02:30,123.97
2021-01-01 11:03:00,123.52
2021-01-01 11:03:30,123.08
2021-01-01 11:04:00,123.23
2021-01-01 11:04:30,123.07
2021-01-01 11:05:00,122.99
2021-01-01 11:05:30,123.0
2021-01-01 11:06:00,123.15
2021-01-01 11:06:30,123.28
2021-01-01 11:07:00,123.21
2021-01-01 11:07:30,123.24
2021-01-01 11:08:00,123.24
2021-01-01 11:08:30,123.29
2021-01-01 11:09:00,123.12
2021-01-01 11:09:30,123.02
2021-01-01 11:10:00,123.08
2021-01-01 11:10:30,123.17
2021-01-01 11:11:00,122.73
2021-01-01 11:11:30,122.71
2021-01-01 11:12:00,122.81
2021-01-01 11:12:30,122.92
2021-01-01 11:13:00,122.99
2021-01-01 11:13:30,122.78
2021-01-01 11:14:00,122.8
2021-01-01 11:14:30,122.67
2021-01-01 11:15:00,122.29
2021-01-01 11:15:30,122.4
2021-01-01 11:16:00,122.55
2021-01-01 11:16:30,122.35
2021-01-01 11:17:00,122.62
2021-01-01 11:17:30,122.81
2021-01-01 11:18:00,122.74
2021-01-01 11:18:30,122.8
2021-01-01 11:19:00,123.11
2021-01-01 11:19:30,123.21
2021-01-01 11:20:00,123.16
2021-01-01 11:20:30,123.25
2021-01-01 11:21:00,123.5
2021-01-01 11:21:30,123.56
2021-01-01 11:22:00,123.59
2021-01-01 11:22:30,123.77
2021-01-01 11:23:00,123.84
2021-01-01 11:23:30,123.67
2021-01-01 11:24:00,123.65
2021-01-01 11:24:30,123.46
2021-01-01 11:25:00,123.17
2021-01-01 11:25:30,123.26
2021-01-01 11:26:00,123.29
2021-01-01 11:26:30,123.35
2021-01-01 11:27:00,123.28
2021-01-01 11:27:30,123.31
2021-01-01 11:28:00,123.4
2021-01-01 11:28:30,123.65
2021-01-01 11:29:00,123.67
2021-01-01 11:29:30,123.79
2021-01-01 11:30:00,123.81
2021-01-01 11:30:30,123.85
2021-01-01 11:31:00,123.46
2021-01-01 11:31:30,123.7
2021-01-01 11:32:00,123.8
2021-01-01 11:32:30,123.59
2021-01-01 11:33:00,123.77
2021-01-01 11:33:30,123.74
2021-01-01 11:34:00,123.78
2021-01-01 11:34:30,123.66
2021-01-01 11:35:00,123.65
2021-01-01 11:35:30,123.45
2021-01-01 11:36:00,123.38
2021-01-01 11:36:30,123.15
2021-01-01 11:37:00,122.79
2021-01-01 11:37:30,122.88
2021-01-01 11:38:00,122.75
2021-01-01 11:38:30,122.39
2021-01-01 11:39:00,122.21
2021-01-01 11:39:30,122.08
2021-01-01 11:40:00,122.08
2021-01-01 11:40:30,122.03
2021-01-01 11:41:00,122.15
2021-01-01 11:41:30,122.33
2021-01-01 11:42:00,122.26
2021-01-01 11:42:30,122.03
2021-01-01 11:43:00,121.72
2021-01-01 11:43:30,121.61
2021-01-01 11:44:00,121.72
2021-01-01 11:44:30,121.71
2021-01-01 11:45:00,121.15
2021-01-01 11:45:30,121.03
2021-01-01 11:46:00,121.12
2021-01-01 11:46:30,120.71
2021-01-01 11:47:00,121.01
2021-01-01 11:47:30,121.3
2021-01-01 11:48:00,121.28
2021-01-01 11:48:30,121.04
2021-01-01 11:49:00,120.82
2021-01-01 11:49:30,120.79
2021-01-01 11:50:00,120.76
2021-01-01 11:50:30,120.34
2021-01-01 11:51:00,119.92
2021-01-01 11:51:30,119.92
2021-01-01 11:52:00,120.06
2021-01-01 11:52:30,119.99
2021-01-01 11:53:00,119.57
2021-01-01 11:53:30,119.51
2021-01-01 11:54:00,119.79
2021-01-01 11:54:30,119.85
2021-01-01 11:55:00,119.51
2021-01-01 11:55:30,119.89
2021-01-01 11:56:00,119.89
2021-01-01 11:56:30,119.63
2021-01-01 11:57:00,119.29
2021-01-01 11:57:30,119.62
2021-01-01 11:58:00,119.73
